iNaturalist taxon name,iNaturalist taxon ID,Taxon name,Phylum,observationId,Latitude,Longitude,Date observed,Recorded by,Community
Pentagramma triangularis,52676,Pentagramma triangularis,Tracheophyta,iNat:72213445,48.943025,-123.507315,2021-03-27 22:28:25,,Anthropogenic
Plectritis congesta,57786,Plectritis congesta,Tracheophyta,iNat:72314229,48.939574,-123.50132,2021-03-17 22:33:31,Jeannine Dawn,Woodlands
Arbutus menziesii,51046,Arbutus menziesii,Tracheophyta,iNat:72321404,48.93941,-123.501208,2021-03-17 22:35:00,Andrew Simon,Woodlands
Noctua pronuba,81687,Noctua pronuba,Arthropoda,iNat:72321406,48.939397,-123.501285,2021-03-17 22:27:00,Andrew Simon,Woodlands
Castilleja hispida,128204,Castilleja hispida,Tracheophyta,iNat:72321408,48.939348,-123.500892,2021-03-17 22:15:00,Andrew Simon,Forests
Hieracium albiflorum,63937,Hieracium albiflorum,Tracheophyta,iNat:72321409,48.9391,-123.50045,2021-03-17 22:13:00,Andrew Simon,Forests
Collinsia grandiflora,76409,Collinsia grandiflora,Tracheophyta,iNat:72321412,48.938753,-123.500453,2021-03-17 22:07:00,Andrew Simon,Woodlands
Collinsia grandiflora,76409,Collinsia grandiflora,Tracheophyta,iNat:72321413,48.93871,-123.500378,2021-03-17 22:03:00,Andrew Simon,Woodlands
Lamium purpureum,55851,Lamium purpureum,Tracheophyta,iNat:72321414,48.938703,-123.500397,2021-03-17 22:02:00,Andrew Simon,Woodlands
Latrodectus hesperus,47382,Latrodectus hesperus,Arthropoda,iNat:72321415,48.938703,-123.500397,2021-03-17 22:02:00,Andrew Simon,Woodlands
Quercus garryana,68632,Quercus garryana,Tracheophyta,iNat:72321416,48.93869,-123.500378,2021-03-17 22:01:00,Andrew Simon,Woodlands
Evernia prunastri,123175,Evernia prunastri,Ascomycota,iNat:72321418,48.93865,-123.500297,2021-03-17 21:59:00,Andrew Simon,Woodlands
Pentagramma triangularis,52676,Pentagramma triangularis,Tracheophyta,iNat:72321419,48.938658,-123.50027,2021-03-17 21:58:00,Andrew Simon,Woodlands
Micranthes integrifolia,78027,Micranthes integrifolia,Tracheophyta,iNat:72321422,48.938665,-123.500272,2021-03-17 21:57:00,Andrew Simon,Woodlands
Erythranthe alsinoides,771843,Erythranthe alsinoides,Tracheophyta,iNat:72321423,48.938675,-123.500255,2021-03-17 21:57:00,Andrew Simon,Woodlands
Micranthes integrifolia,78027,Micranthes integrifolia,Tracheophyta,iNat:72321424,48.938687,-123.500227,2021-03-17 21:56:00,Andrew Simon,Woodlands
Berberis aquifolium,126887,Berberis aquifolium,Tracheophyta,iNat:72321426,48.938668,-123.500213,2021-03-17 21:56:00,Andrew Simon,Woodlands
Pentagramma triangularis,52676,Pentagramma triangularis,Tracheophyta,iNat:72321428,48.938668,-123.500213,2021-03-17 21:56:00,Andrew Simon,Woodlands
Arbutus menziesii,51046,Arbutus menziesii,Tracheophyta,iNat:72321429,48.938645,-123.500187,2021-03-17 21:56:00,Andrew Simon,Woodlands
Pseudotsuga menziesii menziesii,63910,Pseudotsuga menziesii,Tracheophyta,iNat:72321430,48.938678,-123.500198,2021-03-17 21:55:00,Andrew Simon,Woodlands
Arbutus menziesii,51046,Arbutus menziesii,Tracheophyta,iNat:72321431,48.938678,-123.500198,2021-03-17 21:55:00,Andrew Simon,Woodlands
Berberis aquifolium,126887,Berberis aquifolium,Tracheophyta,iNat:72321433,48.938697,-123.500043,2021-03-17 21:55:00,Andrew Simon,Woodlands
Lonicera hispidula,53416,Lonicera hispidula,Tracheophyta,iNat:72321435,48.938647,-123.499903,2021-03-17 21:53:00,Andrew Simon,Woodlands
Pseudotsuga menziesii menziesii,63910,Pseudotsuga menziesii,Tracheophyta,iNat:72321437,48.938647,-123.499902,2021-03-17 21:53:00,Andrew Simon,Woodlands
Sedum spathulifolium,58886,Sedum spathulifolium,Tracheophyta,iNat:72321438,48.942532,-123.500798,2021-03-17 21:53:00,Andrew Simon,Freshwater
Thuja plicata,48252,Thuja plicata,Tracheophyta,iNat:72321439,48.94239,-123.501163,2021-03-17 21:47:00,Andrew Simon,Forests
Rubus bifrons,168025,Rubus bifrons,Tracheophyta,iNat:72321442,48.942388,-123.50117,2021-03-17 21:47:00,Andrew Simon,Forests
Rubus ursinus,53445,Rubus ursinus,Tracheophyta,iNat:72321444,48.942375,-123.501203,2021-03-17 21:47:00,Andrew Simon,Forests
Berberis nervosa,75756,Berberis nervosa,Tracheophyta,iNat:72321445,48.942373,-123.501213,2021-03-17 21:46:00,Andrew Simon,Forests
Gaultheria shallon,48441,Gaultheria shallon,Tracheophyta,iNat:72321447,48.942373,-123.501213,2021-03-17 21:46:00,Andrew Simon,Forests
Taraxacum,967514,Taraxacum,Tracheophyta,iNat:72321448,48.94237,-123.501225,2021-03-17 21:46:00,Andrew Simon,Forests
Alnus rubra,56034,Alnus rubra,Tracheophyta,iNat:72321449,48.94231,-123.501218,2021-03-17 21:46:00,Andrew Simon,Forests
Abies grandis,63690,Abies grandis,Tracheophyta,iNat:72321450,48.942042,-123.501412,2021-03-17 21:45:00,Andrew Simon,Anthropogenic
Taxus brevifolia,55209,Taxus brevifolia,Tracheophyta,iNat:72321451,48.94203,-123.501375,2021-03-17 21:45:00,Andrew Simon,Anthropogenic
Berberis nervosa,75756,Berberis nervosa,Tracheophyta,iNat:72321454,48.941783,-123.50144,2021-03-17 21:44:00,Andrew Simon,Marine
Arbutus menziesii,51046,Arbutus menziesii,Tracheophyta,iNat:72321455,48.941682,-123.501,2021-03-17 21:43:00,Andrew Simon,Freshwater
Holodiscus discolor,53414,Holodiscus discolor,Tracheophyta,iNat:72321456,48.94171,-123.500933,2021-03-17 21:40:00,Andrew Simon,Freshwater
Berberis nervosa,75756,Berberis nervosa,Tracheophyta,iNat:72321460,48.941722,-123.500927,2021-03-17 21:39:00,Andrew Simon,Freshwater
Rubus bifrons,168025,Rubus bifrons,Tracheophyta,iNat:72321462,48.94176,-123.50083,2021-03-17 21:37:00,Andrew Simon,Freshwater
Tellima grandiflora,51655,Tellima grandiflora,Tracheophyta,iNat:72321463,48.941728,-123.50063,2021-03-17 21:37:00,Andrew Simon,Freshwater
Thuja plicata,48252,Thuja plicata,Tracheophyta,iNat:72321464,48.941768,-123.500673,2021-03-17 21:36:00,Andrew Simon,Freshwater
Rubus ursinus,53445,Rubus ursinus,Tracheophyta,iNat:72321466,48.941782,-123.500717,2021-03-17 21:35:00,Andrew Simon,Freshwater
Thuja plicata,48252,Thuja plicata,Tracheophyta,iNat:72321467,48.941778,-123.500713,2021-03-17 21:34:00,Andrew Simon,Freshwater
Rubus ursinus,53445,Rubus ursinus,Tracheophyta,iNat:72321468,48.94179,-123.500837,2021-03-17 21:33:00,Andrew Simon,Freshwater
Oemleria cerasiformis,53419,Oemleria cerasiformis,Tracheophyta,iNat:72321470,48.94177,-123.50067,2021-03-17 21:32:00,Andrew Simon,Freshwater
Tellima grandiflora,51655,Tellima grandiflora,Tracheophyta,iNat:72321471,48.941728,-123.500897,2021-03-17 21:32:00,Andrew Simon,Freshwater
Polystichum munitum,47751,Polystichum munitum,Tracheophyta,iNat:72321472,48.94173,-123.500915,2021-03-17 21:31:00,Andrew Simon,Freshwater
Thuja plicata,48252,Thuja plicata,Tracheophyta,iNat:72321476,48.941632,-123.501258,2021-03-17 21:30:00,Andrew Simon,Marine
Acer macrophyllum,48227,Acer macrophyllum,Tracheophyta,iNat:72321477,48.941635,-123.501263,2021-03-17 21:30:00,Andrew Simon,Marine
Ulva fenestrata,152972,Ulva fenestrata,Chlorophyta,iNat:72321482,48.941492,-123.502962,2021-03-17 21:22:00,Andrew Simon,Marine
Acrosiphonia coalita,429957,Acrosiphonia coalita,Chlorophyta,iNat:72321490,48.941302,-123.501948,2021-03-17 21:02:00,Andrew Simon,Marine
Rubus bifrons,168025,Rubus bifrons,Tracheophyta,iNat:72321493,48.942658,-123.500825,2021-03-17 20:44:00,Andrew Simon,Freshwater
Rubus spectabilis,47543,Rubus spectabilis,Tracheophyta,iNat:72321495,48.94266,-123.500788,2021-03-17 20:44:00,Andrew Simon,Anthropogenic
Bombus sitkensis,142269,Bombus sitkensis,Arthropoda,iNat:72321496,48.942644,-123.500834,2021-03-17 20:44:00,Andrew Simon,Freshwater
Cardamine nuttallii,76002,Cardamine nuttallii,Tracheophyta,iNat:72644674,48.93956,-123.494759,2021-04-01 23:30:11,,Anthropogenic
Pentagramma triangularis,52676,Pentagramma triangularis,Tracheophyta,iNat:72923673,48.938712,-123.500347,2021-03-17 22:03:34,Jeannine Dawn,Woodlands
Taricha granulosa,27826,Taricha granulosa,Chordata,iNat:73060349,48.948708,-123.513153,2020-10-30 18:40:38,,Anthropogenic
Anemonoides blanda,950617,Anemonoides blanda,Tracheophyta,iNat:73064129,48.949292,-123.510688,2021-04-05 23:51:14,,Anthropogenic
Vinca minor,55844,Vinca minor,Tracheophyta,iNat:73065687,48.949653,-123.510887,2021-04-05 23:55:55,,Forests
Lamium purpureum,55851,Lamium purpureum,Tracheophyta,iNat:73065989,48.949688,-123.510942,2021-04-06 00:06:21,,Forests
Erythronium oregonum,59520,Erythronium oregonum,Tracheophyta,iNat:73319647,48.940943,-123.500438,2021-04-08 18:19:36,,Forests
Mesoleuca gratulata,224947,Mesoleuca gratulata,Arthropoda,iNat:73989976,48.949453,-123.510855,2021-04-14 22:43:59,,Anthropogenic
Melospiza melodia,9100,Melospiza melodia,Chordata,iNat:74104762,48.950263,-123.514745,2021-04-15 16:06:00,Andrew Simon,Forests
Desmarestia viridis,182892,Desmarestia viridis,Ochrophyta,iNat:74472233,48.941284,-123.503805,2021-04-18 20:36:00,Andrew Simon,Marine
Zostera marina,52614,Zostera marina,Tracheophyta,iNat:74472234,48.941284,-123.503805,2021-04-18 20:36:00,Andrew Simon,Marine
Chondracanthus exasperatus,127153,Chondracanthus exasperatus,Rhodophyta,iNat:74472238,48.941284,-123.503805,2021-04-18 20:40:00,Andrew Simon,Marine
Desmarestia viridis,182892,Desmarestia viridis,Ochrophyta,iNat:74472245,48.941284,-123.503805,2021-04-18 20:45:00,Andrew Simon,Marine
Branta canadensis,7089,Branta canadensis,Chordata,iNat:74472279,48.941558,-123.505449,2021-04-18 20:54:00,Andrew Simon,Marine
Nereocystis luetkeana,120499,Nereocystis luetkeana,Ochrophyta,iNat:74472281,48.941558,-123.505449,2021-04-18 20:55:00,Andrew Simon,Marine
Halosaccion glandiforme,123649,Halosaccion glandiforme,Rhodophyta,iNat:74472287,48.941558,-123.505449,2021-04-18 20:56:00,Andrew Simon,Marine
Pseudacris regilla,24259,Pseudacris regilla,Chordata,iNat:74525163,48.949395,-123.510833,2021-04-19 15:54:49,,Anthropogenic
Ribes sanguineum,53435,Ribes sanguineum,Tracheophyta,iNat:74871263,48.941918,-123.501885,2021-04-18 20:01:00,,Anthropogenic
Meliscaeva cinctella,342901,Meliscaeva cinctella,Arthropoda,iNat:75497706,48.939721,-123.495141,2021-04-27 19:34:00,,Anthropogenic
Tellima grandiflora,51655,Tellima grandiflora,Tracheophyta,iNat:77483515,48.942394,-123.501076,2021-05-05 18:12:30,,Forests
Lysimachia latifolia,496537,Lysimachia latifolia,Tracheophyta,iNat:77929853,48.949242,-123.510483,2021-05-08 17:45:27,,Anthropogenic
Moehringia macrophylla,61884,Moehringia macrophylla,Tracheophyta,iNat:77930207,48.9493,-123.510553,2021-05-08 17:46:44,,Anthropogenic
Kopsiopsis hookeri,77611,Kopsiopsis hookeri,Tracheophyta,iNat:78323462,48.94955,-123.503587,2021-05-10 22:57:13,Adam Huggins,Forests
Thamnophis ordinoides,28389,Thamnophis ordinoides,Chordata,iNat:80444266,48.949483,-123.510575,2021-05-26 00:51:18,,Anthropogenic
Cryptoporus volvatus,118051,Cryptoporus volvatus,Basidiomycota,iNat:80891815,48.945525,-123.496063,2021-05-29 00:10:01,,Anthropogenic
Rana aurora,25545,Rana aurora,Chordata,iNat:80918642,48.947981,-123.50083,2021-05-24 19:13:27,,Anthropogenic
Scaphinotus angusticollis,63575,Scaphinotus angusticollis,Arthropoda,iNat:80932648,48.941589,-123.501804,2021-05-26 21:22:00,Andrew Simon,Marine
Linnaea borealis,77780,Linnaea borealis,Tracheophyta,iNat:82358904,48.943717,-123.506758,2021-06-09 19:44:40,,Forests
Anisocarpus madioides,53137,Anisocarpus madioides,Tracheophyta,iNat:82358999,48.943692,-123.506638,2021-06-09 19:43:19,,Forests
Selaginella wallacei,63875,Selaginella wallacei,Tracheophyta,iNat:82359052,48.9436,-123.506225,2021-06-09 19:30:15,,Anthropogenic
Vicia cracca,52471,Vicia cracca,Tracheophyta,iNat:82628789,48.948558,-123.502288,2021-06-11 23:55:55,Caitlin Robinson,Freshwater
Trifolium pratense,51875,Trifolium pratense,Tracheophyta,iNat:83099623,48.946653,-123.497345,2021-06-15 04:03:19,Caitlin Robinson,Forests
Lonicera hispidula,53416,Lonicera hispidula,Tracheophyta,iNat:83177509,48.94863,-123.502358,2021-06-12 00:00:26,Caitlin Robinson,Freshwater
Equisetum telmateia braunii,57032,Equisetum telmateia,Tracheophyta,iNat:84485659,48.943762,-123.492174,2021-06-25 21:15:00,,Forests
Monotropa uniflora,49477,Monotropa uniflora,Tracheophyta,iNat:84602252,48.939808,-123.495178,2021-06-26 20:19:55,,Anthropogenic
Certhia americana,7458,Certhia americana,Chordata,iNat:84809944,48.944936,-123.491956,2021-06-25 21:47:00,,Forests
Monotropa uniflora,49477,Monotropa uniflora,Tracheophyta,iNat:85171561,48.940468,-123.505121,2021-07-01 03:01:26,Jeff MacDonald,Anthropogenic
Pseudacris regilla,24259,Pseudacris regilla,Chordata,iNat:85427804,48.949425,-123.510558,2021-07-03 04:43:04,,Anthropogenic
Thamnophis sirtalis,28362,Thamnophis sirtalis,Chordata,iNat:87469142,48.9493,-123.51075,2021-07-17 19:27:37,,Anthropogenic
Dryobates villosus,792990,Dryobates villosus,Chordata,iNat:89857951,48.939789,-123.495144,2021-08-03 22:39:00,,Anthropogenic
Sambucus racemosa,57824,Sambucus racemosa,Tracheophyta,iNat:90354588,48.944733,-123.505775,2021-08-08 01:55:15,,Forests
Sedum spathulifolium,58886,Sedum spathulifolium,Tracheophyta,iNat:90751719,48.941855,-123.502197,2021-06-24 23:03:01,Caitlin Robinson,Anthropogenic
Trifolium dubium,53313,Trifolium dubium,Tracheophyta,iNat:90751943,48.948533,-123.502372,2021-06-11 23:54:56,Caitlin Robinson,Freshwater
Pseudacris regilla,24259,Pseudacris regilla,Chordata,iNat:91698126,48.948106,-123.501989,2021-08-18 19:02:07,Jonathan Murkin,Freshwater
Libellula forensis,84369,Libellula forensis,Arthropoda,iNat:91698187,48.948667,-123.502419,2021-08-18 18:46:43,Jonathan Murkin,Freshwater
Rubus leucodermis,63960,Rubus leucodermis,Tracheophyta,iNat:91881453,48.946028,-123.516277,2021-08-12 21:35:18,,Forests
Arctostaphylos columbiana,75505,Arctostaphylos columbiana,Tracheophyta,iNat:97172666,48.950011,-123.515415,2006-09-30 22:10:00,Karolle Wall,Forests
Cathartes aura,4756,Cathartes aura,Chordata,iNat:97172668,48.940799,-123.503227,2006-08-15 01:36:00,Karolle Wall,Marine
Nuphar polysepala,78234,Nuphar polysepala,Tracheophyta,iNat:97172676,48.949068,-123.503524,2015-08-20 21:59:00,Karolle Wall,Freshwater
Pseudacris regilla,24259,Pseudacris regilla,Chordata,iNat:97172677,48.949068,-123.503524,2015-08-20 22:10:00,Karolle Wall,Freshwater
Haematopus bachmani,4838,Haematopus bachmani,Chordata,iNat:97176964,48.940799,-123.503227,2009-08-10,Karolle Wall,Marine
Megaceryle alcyon,2548,Megaceryle alcyon,Chordata,iNat:97176968,48.940799,-123.503227,2009-07-28,Karolle Wall,Marine
Libellula forensis,84369,Libellula forensis,Arthropoda,iNat:97262731,48.948696,-123.502747,2021-07-13 17:52:04,,Freshwater
Sarcomyxa serotina,63585,Sarcomyxa serotina,Basidiomycota,iNat:100331534,48.946505,-123.497108,2021-11-04 23:39:03,Caitlin Robinson,Forests
Phaeotremella foliacea,901819,Phaeotremella foliacea,Basidiomycota,iNat:100341675,48.945888,-123.496055,2021-11-04 23:22:20,Caitlin Robinson,Forests
Trametes versicolor,54134,Trametes versicolor,Basidiomycota,iNat:100723329,48.9497,-123.514,2021-11-07 23:01:10,Chloe Egelnick,Forests
Sedum spathulifolium,58886,Sedum spathulifolium,Tracheophyta,iNat:101350157,48.942312,-123.511581,2021-11-17 11:59:45,,Woodlands
Fucus distichus,69155,Fucus distichus,Ochrophyta,iNat:101350879,48.943004,-123.510735,2021-11-17 20:13:03,,Forests
Bucephala albeola,6993,Bucephala albeola,Chordata,iNat:101354534,48.943293,-123.510285,2021-11-17 13:08:50,,Marine
Castor canadensis,43794,Castor canadensis,Chordata,iNat:101447284,48.948216,-123.501728,2021-11-18 07:45:40,,Freshwater
Sarcomyxa serotina,63585,Sarcomyxa serotina,Basidiomycota,iNat:101447327,48.947964,-123.501879,2021-11-18 07:46:11,,Forests
Lichenomphalia ericetorum,1497645,Lichenomphalia umbellifera,Basidiomycota,iNat:101447340,48.948275,-123.502194,2021-11-18 07:49:24,,Freshwater
Chondrostereum purpureum,118036,Chondrostereum purpureum,Basidiomycota,iNat:101447365,48.948686,-123.502019,2021-11-18 07:56:16,,Anthropogenic
Arbutus menziesii,51046,Arbutus menziesii,Tracheophyta,iNat:107022546,48.948294,-123.502103,2022-02-19 01:15:00,Andrew Simon,Anthropogenic
Rubus ursinus,53445,Rubus ursinus,Tracheophyta,iNat:107022547,48.948595,-123.50285,2022-02-19 01:03:00,Andrew Simon,Freshwater
Haliaeetus leucocephalus,5305,Haliaeetus leucocephalus,Chordata,iNat:107022549,48.949214,-123.503177,2022-02-19 01:04:00,Andrew Simon,Freshwater
Polystichum munitum,47751,Polystichum munitum,Tracheophyta,iNat:107022550,48.948648,-123.50279,2022-02-19 01:06:00,Andrew Simon,Freshwater
Lophodytes cucullatus,7109,Lophodytes cucullatus,Chordata,iNat:107022551,48.95081,-123.508133,2022-02-19 01:06:00,Andrew Simon,Freshwater
Alnus rubra,56034,Alnus rubra,Tracheophyta,iNat:107022554,48.948597,-123.502387,2022-02-19 01:13:00,Andrew Simon,Freshwater
Galium aparine,53059,Galium aparine,Tracheophyta,iNat:107022555,48.948592,-123.502372,2022-02-19 01:13:00,Andrew Simon,Freshwater
Galium aparine,53059,Galium aparine,Tracheophyta,iNat:107022557,48.94826,-123.502075,2022-02-19 01:17:00,Andrew Simon,Anthropogenic
Kindbergia oregana,120909,Kindbergia oregana,Bryophyta,iNat:107022558,48.94823,-123.50185,2022-02-19 01:18:00,Andrew Simon,Anthropogenic
Rhytidiadelphus loreus,124422,Rhytidiadelphus loreus,Bryophyta,iNat:107022559,48.94823,-123.501857,2022-02-19 01:18:00,Andrew Simon,Anthropogenic
Abies grandis,63690,Abies grandis,Tracheophyta,iNat:107022560,48.947975,-123.50166,2022-02-19 01:20:00,Andrew Simon,Freshwater
Thuja plicata,48252,Thuja plicata,Tracheophyta,iNat:107022562,48.947883,-123.50168,2022-02-19 01:20:00,Andrew Simon,Anthropogenic
Pseudotsuga menziesii menziesii,63910,Pseudotsuga menziesii menziesii,Tracheophyta,iNat:107022563,48.94779,-123.501413,2022-02-19 01:20:00,Andrew Simon,Anthropogenic
Vaccinium parvifolium,48354,Vaccinium parvifolium,Tracheophyta,iNat:107022564,48.947553,-123.501993,2022-02-19 01:23:00,Andrew Simon,Anthropogenic
Polystichum munitum,47751,Polystichum munitum,Tracheophyta,iNat:107022565,48.94751,-123.502353,2022-02-19 01:29:00,Andrew Simon,Forests
Gaultheria shallon,48441,Gaultheria shallon,Tracheophyta,iNat:107022566,48.94746,-123.502492,2022-02-19 01:31:00,Andrew Simon,Forests
Berberis nervosa,75756,Berberis nervosa,Tracheophyta,iNat:107022568,48.947533,-123.502427,2022-02-19 01:33:00,Andrew Simon,Forests
Lonicera hispidula,53416,Lonicera hispidula,Tracheophyta,iNat:107022569,48.947497,-123.502468,2022-02-19 01:33:00,Andrew Simon,Forests
Thuja plicata,48252,Thuja plicata,Tracheophyta,iNat:107022570,48.9474,-123.502475,2022-02-19 01:33:00,Andrew Simon,Forests
Vaccinium parvifolium,48354,Vaccinium parvifolium,Tracheophyta,iNat:107022571,48.947388,-123.50245,2022-02-19 01:34:00,Andrew Simon,Forests
Holodiscus discolor,53414,Holodiscus discolor,Tracheophyta,iNat:107022572,48.94735,-123.502382,2022-02-19 01:34:00,Andrew Simon,Forests
Berberis nervosa,75756,Berberis nervosa,Tracheophyta,iNat:107022574,48.947292,-123.502327,2022-02-19 01:35:00,Andrew Simon,Forests
Gaultheria shallon,48441,Gaultheria shallon,Tracheophyta,iNat:107022576,48.947289,-123.502304,2022-02-19 01:35:00,Andrew Simon,Forests
Pseudotsuga menziesii menziesii,63910,Pseudotsuga menziesii menziesii,Tracheophyta,iNat:107022577,48.947117,-123.502117,2022-02-19 01:36:00,Andrew Simon,Anthropogenic
Alnus rubra,56034,Alnus rubra,Tracheophyta,iNat:107022578,48.946818,-123.502087,2022-02-19 01:37:00,Andrew Simon,Forests
Cytisus scoparius,48538,Cytisus scoparius,Tracheophyta,iNat:107022579,48.946207,-123.501978,2022-02-19 01:39:00,Andrew Simon,Anthropogenic
Rana aurora,25545,Rana aurora,Chordata,iNat:107022580,48.947706,-123.501006,2022-02-19 01:45:00,Andrew Simon,Freshwater
Junco hyemalis,10094,Junco hyemalis,Chordata,iNat:107022581,48.947695,-123.50097,2022-02-19 01:47:00,Andrew Simon,Anthropogenic
Vaccinium parvifolium,48354,Vaccinium parvifolium,Tracheophyta,iNat:107022582,48.947689,-123.500839,2022-02-19 01:49:00,Andrew Simon,Forests
Pseudotsuga menziesii menziesii,63910,Pseudotsuga menziesii menziesii,Tracheophyta,iNat:107022583,48.947592,-123.500925,2022-02-19 01:52:00,Andrew Simon,Anthropogenic
Thuja plicata,48252,Thuja plicata,Tracheophyta,iNat:107022584,48.947503,-123.50052,2022-02-19 01:54:00,Andrew Simon,Forests
Polystichum munitum,47751,Polystichum munitum,Tracheophyta,iNat:107022585,48.947568,-123.500575,2022-02-19 01:54:00,Andrew Simon,Forests
Acer macrophyllum,48227,Acer macrophyllum,Tracheophyta,iNat:107022586,48.947568,-123.500575,2022-02-19 01:54:00,Andrew Simon,Forests
Thuja plicata,48252,Thuja plicata,Tracheophyta,iNat:107022588,48.947608,-123.500635,2022-02-19 01:55:00,Andrew Simon,Forests
Alnus rubra,56034,Alnus rubra,Tracheophyta,iNat:107022589,48.947452,-123.499992,2022-02-19 02:02:00,Andrew Simon,Forests
Vaccinium parvifolium,48354,Vaccinium parvifolium,Tracheophyta,iNat:107022590,48.947567,-123.500685,2022-02-19 02:04:00,Andrew Simon,Forests
