"id","parentId","iNaturalistTaxonName","rank","iNaturalistTaxonImage","taxonName","Food Value","Medicinal Value","Spiritual Value","Material Value","Trade Value","Indicator Value","Hulquminum Name","Hulquminum Authority","Audio Link","commonName"
347992,347984,"Corellidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/750102/medium.jpg","",,,,,,,,,,""
347993,347992,"Corella","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/55509249/medium.jpeg","",,,,,,,"","","",""
348053,247205,"Eutonina indicans","species","https://inaturalist-open-data.s3.amazonaws.com/photos/199752786/medium.jpeg","Eutonina indicans",,,,,,,"","","","aggregating jelly"
349077,47113,"Cadlinidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/2192/medium.jpg","",,,,,,,,,,""
350740,47165,"Entoloma sericeum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/2893597/medium.jpg","Entoloma sericeum",,,,,,,"","","","Silky Pinkgill"
350832,63077,"Geastrum quadrifidum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/1652556/medium.jpg","Geastrum quadrifidum",,,,,,,"","","","Four-rayed Earthstar"
351075,47167,"Hydnangiaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/1528530/medium.jpeg","",,,,,,,,,,""
353085,179234,"Pileolaria","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/4044825/medium.jpg","",,,,,,,"","","","dwarf calcareous worm"
354323,178203,"Gari californica","species","https://inaturalist-open-data.s3.amazonaws.com/photos/48532/medium.jpg","Gari californica",,,,,,,"","","","California sunsetclam"
354555,354556,"Dicyphus discrepans","species","https://inaturalist-open-data.s3.amazonaws.com/photos/179169405/medium.jpg","Dicyphus discrepans",,,,,,,"","","",""
354556,53505,"Dicyphus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/801757/medium.jpg","",,,,,,,,,,""
355392,48031,"Platanthera transversa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/83694841/medium.jpg","Platanthera transversa",,,,,,,"","","","Flat Spurred Piperia"
355675,2,"Vertebrata","subphylum","https://inaturalist-open-data.s3.amazonaws.com/photos/80551642/medium.jpg","",,,,,,,,,,"Vertebrates"
356415,339271,"Chone aurantiaca","species","https://inaturalist-open-data.s3.amazonaws.com/photos/127594106/medium.jpeg","Chone aurantiaca",,,,,,,"","","","orange feather-duster"
356416,117700,"Cucumaria pallida","species","https://inaturalist-open-data.s3.amazonaws.com/photos/115879691/medium.jpg","Cucumaria pallida",,,,,,,"","","","pale sea cucumber"
358468,49530,"Perizoma curvilinea","species","https://inaturalist-open-data.s3.amazonaws.com/photos/988400/medium.jpg","Perizoma curvilinea",,,,,,,"","","",""
359294,61786,"Malacosoma californica","species","https://inaturalist-open-data.s3.amazonaws.com/photos/975774/medium.jpg","Malacosoma californica",,,,,,,"","","","Western Tent Caterpillar Moth"
360867,48391,"Membranipora villosa","species","https://static.inaturalist.org/photos/4439466/medium.jpg","Membranipora villosa",,,,,,,"","","","kelp-encrusting bryozoan"
361526,48988,"Hippodamia washingtoni","species","https://inaturalist-open-data.s3.amazonaws.com/photos/290036120/medium.jpeg","Hippodamia washingtoni",,,,,,,"","","","Washington's Lady Beetle"
361607,57674,"Osmia lignaria propinqua","subspecies","https://inaturalist-open-data.s3.amazonaws.com/photos/18080913/medium.jpeg","Osmia lignaria propinqua",,,,,,,"","","","Western Blue Orchard Bee"
362749,48173,"Pagurus beringanus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/8067162/medium.jpg","Pagurus beringanus",,,,,,,"","","","Bering hermit"
363224,119736,"Banasa dimidiata","species","https://static.inaturalist.org/photos/2083491/medium.jpg","Banasa dimidiata",,,,,,,"","","","Green Burgundy Stink Bug"
363755,363756,"Plectrura spinicauda","species","https://inaturalist-open-data.s3.amazonaws.com/photos/159759888/medium.jpg","Plectrura spinicauda",,,,,,,"","","","Thorn-tailed Longhorn Beetle"
363756,47961,"Plectrura","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1698211/medium.jpg","",,,,,,,,,,""
363904,363906,"Epizoanthus","genus","https://static.inaturalist.org/photos/12542584/medium.jpg","",,,,,,,,,,""
363906,51198,"Epizoanthidae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/1039289/medium.jpg","",,,,,,,,,,""
364027,47630,"Mopalia vespertina","species","https://inaturalist-open-data.s3.amazonaws.com/photos/134085994/medium.jpeg","Mopalia vespertina",,,,,,,"","","","smooth mopalia"
371195,195376,"Metandrocarpa taylori","species","https://inaturalist-open-data.s3.amazonaws.com/photos/14650439/medium.jpeg","Metandrocarpa taylori",,,,,,,"","","","orange social tunicate"
372665,209159,"Perophora annectens","species","https://inaturalist-open-data.s3.amazonaws.com/photos/153191950/medium.jpg","Perophora annectens",,,,,,,"","","","yellow social tunicate"
372739,47120,"Hexapoda","subphylum","https://inaturalist-open-data.s3.amazonaws.com/photos/53637930/medium.jpg","",,,,,,,,,,"Hexapods"
372740,48250,"Pezizomycotina","subphylum","https://static.inaturalist.org/photos/26914623/medium.jpg","",,,,,,,,,,"Higher Ascomycetes"
372828,54743,"Caliciales","order","https://static.inaturalist.org/photos/31138381/medium.jpg","",,,,,,,,,,"button lichens, rosette lichens, and allies"
373315,50815,"Hyaloriaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/1272595/medium.","",,,,,,,,,,""
374950,373315,"Myxarium","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1272595/medium.","",,,,,,,,,,""
415129,81619,"Ascidia paratropa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/11250463/medium.jpg","Ascidia paratropa",,,,,,,"","","","glassy tunicate"
416472,123096,"Eupithecia rotundopuncta","species","https://static.inaturalist.org/photos/1307618/medium.JPG","Eupithecia rotundopuncta",,,,,,,"","","",""
416490,47169,"Pucciniomycotina","subphylum","https://inaturalist-open-data.s3.amazonaws.com/photos/195021887/medium.jpg","",,,,,,,,,,""
416512,47167,"Hymenogastraceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/5748389/medium.jpeg","",,,,,,,,,,""
416816,171735,"Bolinopsis","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1337060/medium.jpg","",,,,,,,,,,""
423721,423722,"Lafoea dumosa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/28566648/medium.jpg","Lafoea dumosa",,,,,,,"","","","muff hydroid"
423722,155574,"Lafoea","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/28566648/medium.jpg","",,,,,,,,,,""
423950,49206,"Helvella vespertina","species","https://inaturalist-open-data.s3.amazonaws.com/photos/5749655/medium.jpeg","Helvella vespertina",,,,,,,"","","","Western Black Elfin Saddle"
424353,117700,"Cucumaria piperata","species","https://static.inaturalist.org/photos/1399917/medium.JPG","Cucumaria piperata",,,,,,,"","","","salt and pepper sea cucumber"
424811,62615,"Cliona californiana","species","https://static.inaturalist.org/photos/222321146/medium.jpeg","Cliona californiana",,,,,,,"","","","yellow boring sponge"
424896,424897,"Phyllolithodes papillosus","species","https://static.inaturalist.org/photos/1424192/medium.JPG","Phyllolithodes papillosus",,,,,,,"","","","heart crab"
424897,47397,"Phyllolithodes","genus","https://static.inaturalist.org/photos/1424192/medium.JPG","",,,,,,,,,,""
428524,118724,"Halocynthia igaboja","species","https://static.inaturalist.org/photos/30944310/medium.jpg","Halocynthia igaboja",,,,,,,"","","","bristly tunicate"
428793,428794,"Chelyosoma productum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/29219335/medium.jpeg","Chelyosoma productum",,,,,,,"","","","disc-top tunicate"
428794,347992,"Chelyosoma","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1690338/medium.jpg","",,,,,,,,,,""
429854,131331,"Sparlingia","genus","https://static.inaturalist.org/photos/807172/medium.jpg","",,,,,,,,,,""
429855,429854,"Sparlingia pertusa","species","https://static.inaturalist.org/photos/807172/medium.jpg","Sparlingia pertusa",,,,,,,"","","","red eyelet silk"
429859,363904,"Epizoanthus scotinus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/19354891/medium.jpeg","Epizoanthus scotinus",,,,,,,"","","","orange zoanthid"
429860,534928,"Primavelans","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/2865305/medium.jpg","",,,,,,,,,,"fluted bryozoans"
429861,429860,"Primavelans insculpta","species","https://inaturalist-open-data.s3.amazonaws.com/photos/2865305/medium.jpg","Primavelans insculpta",,,,,,,"","","","fluted bryozoan"
429951,321605,"Glebocarcinus oregonensis","species","https://static.inaturalist.org/photos/4699528/medium.jpg","Glebocarcinus oregonensis",,,,,,,"","","","pygmy rock crab"
429956,182778,"Acrosiphonia","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/1760657/medium.jpg","",,,,,,,,,,""
429957,429956,"Acrosiphonia coalita","species","https://static.inaturalist.org/photos/20049664/medium.jpeg","Acrosiphonia coalita",,,,,,,"","","","green rope"
430211,117632,"Nuttallia obscurata","species","https://inaturalist-open-data.s3.amazonaws.com/photos/213715928/medium.jpeg","Nuttallia obscurata",,,,,,,"","","","Purple Mahogany Clam"
430367,57776,"Callithamniaceae","family","https://inaturalist-open-data.s3.amazonaws.com/photos/1224207/medium.","",,,,,,,,,,""
447179,63295,"Eurylepta leoparda","species","https://inaturalist-open-data.s3.amazonaws.com/photos/4762628/medium.jpg","Eurylepta leoparda",,,,,,,"","","",""
447416,81636,"Mya truncata","species","https://inaturalist-open-data.s3.amazonaws.com/photos/28119037/medium.jpg","Mya truncata",,,,,,,"","","","truncated softshell-clam"
447427,59357,"Neverita lewisii","species","https://inaturalist-open-data.s3.amazonaws.com/photos/254156033/medium.jpeg","Neverita lewisii",,,,,,,"","","","Lewis's moonsnail"
447661,347993,"Corella willmeriana","species","https://inaturalist-open-data.s3.amazonaws.com/photos/34561220/medium.jpg","Corella willmeriana",,,,,,,"","","","transparent tunicate"
448038,47811,"Stolidobranchia","order","https://inaturalist-open-data.s3.amazonaws.com/photos/30125233/medium.jpg","",,,,,,,,,,""
448320,195574,"Ptilosarcus gurneyi","species","https://inaturalist-open-data.s3.amazonaws.com/photos/6391434/medium.jpg","Ptilosarcus gurneyi",,,,,,,"","","","orange sea pen"
450310,450311,"Acantholithodes hispidus","species","https://static.inaturalist.org/photos/122472606/medium.jpg","Acantholithodes hispidus",,,,,,,"","","","hairy-spined crab"
450311,47397,"Acantholithodes","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/6264545/medium.jpeg","",,,,,,,,,,""
452199,49445,"Corallorhiza maculata ozettensis","variety","https://inaturalist-open-data.s3.amazonaws.com/photos/8335013/medium.jpg","Corallorhiza maculata ozettensis",,,,,,,"","","","Ozette Coralroot"
452442,53248,"Hadromorphus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/42906125/medium.jpg","",,,,,,,,,,""
453510,125031,"Tolype dayi","species","https://static.inaturalist.org/photos/2276040/medium.jpg","Tolype dayi",,,,,,,"","","",""
456321,452442,"Hadromorphus callidus","species","","Hadromorphus callidus",,,,,,,"","","",""
457204,178651,"Vrilletta decorata","species","https://inaturalist-open-data.s3.amazonaws.com/photos/3844798/medium.jpg","Vrilletta decorata",,,,,,,"","","",""
458674,63680,"Heptacarpus stylus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/128942277/medium.jpg","Heptacarpus stylus",,,,,,,"","","","stiletto coastal shrimp"
459522,63680,"Heptacarpus tridens","species","https://static.inaturalist.org/photos/110616178/medium.jpeg","Heptacarpus tridens",,,,,,,"","","","threespine shrimp"
459524,63680,"Heptacarpus kincaidi","species","https://static.inaturalist.org/photos/60287004/medium.jpg","Heptacarpus kincaidi",,,,,,,"","","","Kincaid's shrimp"
459543,48173,"Pagurus armatus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/4245147/medium.jpg","Pagurus armatus",,,,,,,"","","","blackeyed hermit"
459637,48173,"Pagurus kennerlyi","species","https://inaturalist-open-data.s3.amazonaws.com/photos/11863168/medium.jpg","Pagurus kennerlyi",,,,,,,"","","","bluespine hermit"
459645,47709,"Pandalus stenolepis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/11767874/medium.jpeg","Pandalus stenolepis",,,,,,,"","","","rough patch shrimp"
459732,246870,"Craniella villosa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/110955459/medium.jpg","Craniella villosa",,,,,,,"","","","Tennis Ball Sponge"
463825,463984,"Polycauliona candelaria","species","https://inaturalist-open-data.s3.amazonaws.com/photos/3618475/medium.jpg","Polycauliona candelaria",,,,,,,"","","","Shrubby Sunburst Lichen"
463984,54756,"Polycauliona","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/2075642/medium.jpg","",,,,,,,,,,""
465156,69915,"Arctonoe pulchra","species","https://static.inaturalist.org/photos/32118836/medium.jpg","Arctonoe pulchra",,,,,,,"","","","red commensal scaleworm"
465220,48037,"Mesocentrotus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/133658552/medium.jpg","",,,,,,,,,,""
465247,182786,"Monostroma grevillei","species","https://inaturalist-open-data.s3.amazonaws.com/photos/10988050/medium.jpeg","Monostroma grevillei",,,,,,,"","","",""
468235,325556,"Micrasterias rotata","species","https://static.inaturalist.org/photos/185864835/medium.jpeg","Micrasterias rotata",,,,,,,"","","",""
470518,123852,"Closterium ehrenbergii","species","https://inaturalist-open-data.s3.amazonaws.com/photos/12287063/medium.jpg","Closterium ehrenbergii",,,,,,,"","","",""
471187,151773,"Wildemania","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/40101653/medium.jpg","",,,,,,,,,,""
473064,49481,"Psolus chitonoides","species","https://inaturalist-open-data.s3.amazonaws.com/photos/6383960/medium.jpg","Psolus chitonoides",,,,,,,"","","","creeping pedal sea cucumber"
473652,118724,"Halocynthia aurantium","species","https://inaturalist-open-data.s3.amazonaws.com/photos/100457934/medium.jpeg","Halocynthia aurantium",,,,,,,"","","","Pacific sea peach"
481959,47549,"Asterozoa","subphylum","https://inaturalist-open-data.s3.amazonaws.com/photos/2658217/medium.JPG","",,,,,,,,,,"Sea Stars and Brittle Stars"
482636,127788,"Ancistrocerus albophaleratus","species","https://inaturalist-open-data.s3.amazonaws.com/photos/23969592/medium.jpg","Ancistrocerus albophaleratus",,,,,,,"","","","White-banded Potter Wasp"
484686,175910,"Chrysomphalina chrysophylla","species","https://inaturalist-open-data.s3.amazonaws.com/photos/105935225/medium.jpg","Chrysomphalina chrysophylla",,,,,,,"","","","False Yellowfoot"
485191,52195,"Silene coronaria","species","https://inaturalist-open-data.s3.amazonaws.com/photos/66045580/medium.jpg","Silene coronaria",,,,,,,"","","","Rose campion"
488959,47584,"Cardiida","order","https://inaturalist-open-data.s3.amazonaws.com/photos/247840622/medium.jpg","",,,,,,,,,,"Cockles, Tellins, and Allies"
489052,48434,"Struthiopteris","genus","https://static.inaturalist.org/photos/24694544/medium.jpeg","",,,,,,,,,,""
491131,247202,"Neoturris breviconis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/68273534/medium.jpg","Neoturris breviconis",,,,,,,"","","",""
492000,47169,"Agaricomycotina","subphylum","https://inaturalist-open-data.s3.amazonaws.com/photos/102914709/medium.jpg","",,,,,,,,,,"Higher Basidiomycetes"
492672,47795,"Urticina grebelnyi","species","https://inaturalist-open-data.s3.amazonaws.com/photos/4089766/medium.jpg","Urticina grebelnyi",,,,,,,"","","","painted anemone"
492705,416816,"Bolinopsis infundibulum","species","https://inaturalist-open-data.s3.amazonaws.com/photos/132260140/medium.jpg","Bolinopsis infundibulum",,,,,,,"","","","lobed sea gooseberry"
493918,60669,"Mitrocoma cellularia","species","https://inaturalist-open-data.s3.amazonaws.com/photos/2508517/medium.jpg","Mitrocoma cellularia",,,,,,,"","","",""
494511,195030,"Oxydromus","genus","https://inaturalist-open-data.s3.amazonaws.com/photos/176521031/medium.jpeg","",,,,,,,,,,""
494514,494511,"Oxydromus pugettensis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/176521031/medium.jpeg","Oxydromus pugettensis",,,,,,,"","","","Bat star worm"
495552,47210,"Hermissenda crassicornis","species","https://static.inaturalist.org/photos/1041822/medium.JPG","Hermissenda crassicornis",,,,,,,"","","","opalescent nudibranch"
496537,48063,"Lysimachia latifolia","species","https://inaturalist-open-data.s3.amazonaws.com/photos/125642/medium.jpg","Lysimachia latifolia",,,,,,,"","","","Western Starflower"
498116,47464,"Aeolidia papillosa","species","https://inaturalist-open-data.s3.amazonaws.com/photos/178560744/medium.jpg","Aeolidia papillosa",,,,,,,"","","","Shag-rug Nudibranch"
498117,47464,"Aeolidia loui","species","https://static.inaturalist.org/photos/1039324/medium.jpg","Aeolidia loui",,,,,,,"","","","Warty Shag-rug Nudibranch"
498132,47426,"Tonicella insignis","species","https://inaturalist-open-data.s3.amazonaws.com/photos/8070143/medium.jpg","Tonicella insignis",,,,,,,"","","","white-line chiton"
501046,191426,"Gonionemus vertens","species","https://inaturalist-open-data.s3.amazonaws.com/photos/128896207/medium.jpg","Gonionemus vertens",,,,,,,"","","","Orange-striped Jellyfish"
502380,182878,"Leathesia marina","species","https://static.inaturalist.org/photos/21462240/medium.jpg","Leathesia marina",,,,,,,"","","","Sea Cauliflower"
506580,506581,"Nanomia bijuga","species","https://inaturalist-open-data.s3.amazonaws.com/photos/134199995/medium.jpg","Nanomia bijuga",,,,,,,"","","","Common Siphonophore"
